work_order_id,ac_model,aircraft_description,mel_detail_id,mel_code,mel_chapter_code,ata_chapter_code,issue_date,closing_date,estimated_groundtime_minutes,release_total_aircraft_hours,aircraft_position_issue,component_part_number,opco_code,workstep_text,action_text,parts_text
11381642,A21N,EI-LRD AIRBUS A321-253NX,,,,21-61,6/30/2025,,180,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-30: 
 -PERFORM R320-21-2009 (REPEAT EO) REV. A. . RH PACK COMPRESSOR OUTLET TEMPERATURE SENSOR 32HH CLEANING. . REFERENCE: . PLEASE CARRY OUT THE REQUIREMENTS OF EOIS R320-21-2009 A. ON THE RH PACK.",,"PARTS:
- 2025-02-24 9105A0005-02: TEMPERATURE SENSOR || ata_chapter: 21-61
- 2025-02-24 IS0PR0PYEX5LT: ISO PROPYL ALCOHOL 5 LTR DRUM || ata_chapter: 25-00
- 2025-02-24 AS3582-017: PACKING || ata_chapter: 25-00
- 2025-02-24 NYC065: COATING, VASELINE || ata_chapter: 25-00
- 2025-02-24 2301-15: PIPE || ata_chapter: 21-52"
50012883,A20N,EI-NSE AIRBUS A320-251N,,,,25-33,4/23/2025,6/15/2025,0,147487.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-23: 
 -REAR GALLEY CART EXTRACT LEVER BROKEN","ACTIONS:
- 2025-04-23 REAR GALLEY 511MR CART EXTRACTOR TX TO DDR IAW MEL 00-02 CAT D 120 DAYS
- 2025-06-15 REAR GALLEY 511MR CART EXTRACTOR PULL HANDLE REPLACED IAW AMM 25-33-00 REV113",
4412311,A320,EI-EDP AIRBUS A320-214,10279.0,F,00-02,38-12,5/3/2025,5/5/2025,0,2552288.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-03: 
 -FWD GALLEY SINK BLOCKED.","ACTIONS:
- 2025-05-05 FWD GALLEY SINK UNBLOCKED. IAW AMM 38-32-00 REV 112
- 2025-05-03 PLEASE OPERATE PER MEL 00-02. CAT `D` ITEM EXPIRES 31/08/2025 @ 23:59. . *****************************************************************************************",
12216487,A21N,EI-XLU AIRBUS A321-253NY,,,,Nov-00,5/29/2025,,120,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-29: 
 -PERFORM M320-11-2059 (MODIFICATION EO) REV. D. . INSTALLATION OF ADDITIONAL INTERNAL AND EXTERNAL PLACARDS AND. DECALS FOR AIRCRAFT ENTRY INTO SERVICE. REFERENCE: SB P21 A320-11-0053/CB (RV.04). OBSERVING ALL SAFETY PRECAUTIONS CARRY OUT INSTALLATION OF:. - CABIN LUGGAGE STOWAGE INSTRUCTIONS PLACARDS, . - WIFI PLACARDS, AND. - APU INSTRUCTIONS PLACARD ON NLG DOOR  . AS PER ATTACHED AERO INSPECTION BULLETIN SB P21 A320-11-0053 REV 4.",,"PARTS:
- 2025-05-28 GRX900P15704: PLACARD NOSE LANDING GEAR || ata_chapter: 11-00
- 2025-05-28 411-14: CLEARCOAT (4 LIT CAN) || ata_chapter: 51-75"
11804290,A320,EI-DES AIRBUS A320-214,,,,20-May,5/21/2025,5/30/2025,0,3160878.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-21: PERFORM 10 DAY
 -PERFORM CHECK: 10 DAY, CHECK. INTERVAL: 10/D","ACTIONS:
- 2025-05-30 10 DAY C/O . IAW ATTACHED TASK CARDS. . APU S/N: P4121. HOURS: 18019. CYCLES: 50104",
11798481,A333,G-EILA AIRBUS A330-302,,,,20-May,5/7/2025,5/16/2025,0,3698952.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-07: PERFORM UK33-10 DAY
 -PERFORM CHECK: UK33-10 DAY, CHECK. INTERVAL: 10/D","ACTIONS:
- 2025-05-16 PERFORM UK33-10 DAYPERFORMED SATIS",
912277,A320,EI-DEO AIRBUS A320-214,6743.0,C,30-31-02A,30-31,4/17/2025,4/18/2025,0,3079677.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-17: ANTI ICE F/O PITOT
 -OUTSTATION ENTRY. ANTI -ICE F/O PITOT. S/N 50502","ACTIONS:
- 2025-04-18 REPLACED F/O PITOT IAW AMM 34-11-15-01 REV.112. . OP TESTED OK
- 2025-04-17 ANTI ICE F/O PITOTENTERED ON BEHALF OF VIE STATIONENGINEER. PERFORMED T/S AND RESET IAW FIM TASK 30-31-00-810-813-A, REV 112. NO FIX, MSS PERSISTS. APPLIED MEL 30-31-02A `F/O PITOT HEATER INOP` M-PROCEDURE IAW AMM 30-31-00-040-002 PERFORMED.. SIGNED: S/N 62141 3335 AT.145.001",
11731753,A333,EI-GCF AIRBUS A330-302,,,,25-70,5/6/2025,,0,,X,601355-901,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-06: LDMCR ICA AMS-257-00008-B - 1YE CHECK
 -<p>Perform Attachments: Shock mounts inspection (25-75-00-220-002A).</p>. . <p>&nbsp;</p>. . <p>Ref: TechWeb/Mods -CBs/Installation and Removal of LDMCR/AMS-257-00008-000B.</p>",,
11781667,A21N,EI-XLR AIRBUS A321-253NY,,,,20-May,4/28/2025,5/7/2025,0,108425.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-28: PERFORM 10 DAY
 -PERFORM CHECK: 10 DAY, CHECK. INTERVAL: 10/D","ACTIONS:
- 2025-05-07 PERFORM 10 DAY10 DAY CHECK CARRIED OUT AS PER WORKCARDS.. AMM REV# 112, FEB, 2025",
960267,A320,EI-DVH AIRBUS A320-214,7073.0,C,34-11-01A,34-11,2/11/2025,2/13/2025,600,2747407.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-11: NAV STBY AOA FAULT
 -AFTER RESET WITHOUT SUCCESS. A/C DISPATCH BY MEL 34-11-01A","ACTIONS:
- 2025-02-11 NAV STBY AOA FAULTMCC NOTE : ADDED IN TO GIVE FAULT VISABILITY IN A/C STATUS :. NAV STBY AOA FAULT . 
- 2025-02-13 NAV STBY AOA FAULTAOA SENSOR 3FP3 REPLACED IAW AMM 34-11-10 PB 401 REV 112
- 2025-02-11 NAV STBY AOA FAULTA/C DISPATCH BY MEL 34-11-01A",
8500755,A333,EI-EIK AIRBUS A330-302,,,,78-31,4/2/2025,,18,,5044EG3/2,3275538-3,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-02: 
 -PERFORM ON PN:3275538-3 SN:GRTK1260 (T REV BSCREW ACTUATOR ANGLE GBOX CF6). REPAIR (3275538-3 33F THR/REV ANGL GRBX REPACK). OW/MPD 783100-G1-1-ANGLE GRBX REPACK. INSTALLED AT: 5044EG3/2(ADDED BY TRANSFER-PROGRAM)
2025-04-02: 3275538-3 33F THR/REV ANGL GRBX REPACK-REPAIR of T REV BSCREW ACTUATOR
 -REMOVE & REPACK ANGLE GEARBOX",,
11569266,A320,EI-EDS AIRBUS A320-214,,,,80-11,5/22/2025,5/27/2025,60,2517579.0,NO2 ENG,3505582-27,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-22: 
 -PERFORM ON PN:3505582-27 SN:YG438019 (STARTER). DETAILED INSPECTION (STARTER-801110-C1-1-CHECK CHIPDETECTOR). OW/MPD 801110-C1-1-CHK CHIP DETECTOR. INSTALLED AT: NO2 ENG(#2 ENGINE). INSTALLED IN PN:CFM56-5B4P SN:779399 (ENGINE CFM56) (POS:NO2 ENG). (POS DESCR:#2 ENGINE). CHECK CHIP DETECTOR.. . RECORD PART AND BATCH NUMBER OF ANY PARTS USED IN THE MATERIAL USED SECTION OF THE TASK CARD AND ON THE AMOS WORKORDER..  . NOTE: ENSURE THERE IS A FAN COWL INDEPENDENT INSPECTION TECH. LOG ENTRY","ACTIONS:
- 2025-05-27 PERFORMED DETAILED INSPECTION OF STARTER CHIP DETECTOR IAW AMM  80-11-10-210-001-C REV 112.. . O-RINGS USED X 2. P/N: M83248-1-008. B/N: ZID-391168514",
11993231,A320,EI-EDP AIRBUS A320-214,,,,24-24,6/22/2025,6/22/2025,60,2580118.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-22: PERF. TASKCARD 242400-01-2, Rev. 08 STEP-1
 -OPERATIONAL CHECK OF EMERGENCY GENERATING SYSTEM","ACTIONS:
- 2025-06-22 PERF. TASKCARD 242400-01-2, REV. 08 STEP-1PERFORMED AS REQUIRED",
12219530,A21N,EI-LRA AIRBUS A321-253NX,,,,May-00,6/9/2025,6/11/2025,0,1232723.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-09: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 72/HR IAW ALD431","ACTIONS:
- 2025-06-11 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11389714,A20N,EI-NSD AIRBUS A320-251N,,,,34-10,5/29/2025,6/1/2025,240,225219.0,9DA2,0851MC,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-29: 0851MC - 32F & 33F PITOT CLEAN-INSPECTION of PITOT PROBE(0851MC/437407
 -PERFORM ON PN:0851MC SN:437407 (PITOT PROBE). INSPECTION (0851MC - 32F & 33F PITOT CLEAN). OW/MPD 341300-XX-1 - PITOT CLEAN. INSTALLED AT: 9DA2(PROBE-PITOT, 2). CLEANING OF THE PITOT PROBE IAW AMTOSS 341000-170-004 REF: ISI 34.13.00004  . NOTE 1: TASK TO BE PERFORMED ALTERNATELY ON PITOT 1, 2 AND 3. . NOTE 2: OBSERVE INDEPENDENT INSPECTION REQUIREMENTS. . NOTE 3: PLEASE MAKE ENG ENTRY IN TECH LOG TO INDICATE WHICH PROBE REQUIRES CLEANING AND CERTIFY POST CLEANING ACCORDINGLY.","ACTIONS:
- 2025-06-01 PITOT PROBE #2 CLEANING CARRIED OUT IN ACCORDANCE WITH AMM 34-10-00-170-004 REV.113. REF ISI 34.13.00004
- 2025-06-01 INSPECTION CARRIED OUT OF PITOT PROBE #2 QUICK DISCONNECT COUPLING CARRIED OUT AS PER MOE 2.23.1 ISS2 REV 1
- 2025-06-01 INDEPENDENT INSPECTION CARRIED OUT OF PITOT PROBE #2 QUICK DISCONNECT COUPLING CARRIED OUT AS PER MOE 2.23.1 ISS2 REV 1",
12239620,A320,EI-DVI AIRBUS A320-214,,,,May-00,6/26/2025,6/27/2025,0,2724477.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-26: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-06-27 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11672754,A332,EI-DAA AIRBUS A330-200,,,,May-00,3/9/2025,4/11/2025,0,5752590.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-09: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-04-11 PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)CHECK: DAILY CHECK, A330 - DAILY CHECK PERFORMED. IAW ALD426 ISSUE 23 AND ALD425 ISSUE 19",
933478,A320,EI-GAM AIRBUS A320-214,,,,57-31,1/3/2025,1/9/2025,0,2770900.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-03: 
 -REF W/O: 933477. R/H WING FENCE REPLACED, PLEASE PAINT WITH TEAL TOPCOAT TO MATCH AIRCRAFT LIVERY.","ACTIONS:
- 2025-01-09 MAINTENANCE DATA REVISION NUMBER : 151. . CARRIED OUT TOP COAT APPLICATION ON R/H WING TIP FENCE IAW SRM  51-75-12-911-001 REV. 151.
- 2025-01-03 ITEM TRANSFERRED TO DDR SECTION TO BE CARRIED OUT AT NEXT MAINT OPPERTUNITY AS PER SRM 51-11-00 REV 151",
11996206,A320,EI-DEF AIRBUS A320-214,,,,May-00,5/12/2025,5/12/2025,0,3335027.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-12: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-05-12 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11651172,A333,EI-FNG AIRBUS A330-302,,,,78-31,2/28/2025,,120,,4130KS1,683L247G05,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-28: THRUST RV 33F-FIRE PROTECTION COAT-GVI-INSPECTION of THRUST REVERSER,
 -PERFORM ON PN:683L247G05 SN:R555-596 (THRUST REVERSER, LH). INSPECTION (THRUST RV 33F-FIRE PROTECTION COAT-GVI). OW/MPD 783200-G7-1-FIRE PRT COAT-GVI. INSTALLED AT: 4130KS1(ADDED BY TRANSFER-PROGRAM). . FIRE PROTECTION COATING - GVI",,"PARTS:
- 2025-02-17 RTV106: SEALANT, 4.7 OZ TUBE || ata_chapter: 25-00"
11990457,A333,EI-GCF AIRBUS A330-302,,,,25-00,5/22/2025,,30,,X,601355-901,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-22: 
 -OPERATIONAL CHECK OF SQUIB FUNCTIONALITY IN THE LDMCR.   . . NOTE: TASK IS INCLUDED IN AMM 257541-400-801 FOR LDMCR INSTALLATION PROCEDURE, (BUT NOT INCLUDED IN AMM 257541-400-803 FOR QUICK TURN-AROUND LDMCR INSTALLATION PROCEDURE). CREDIT CAN BE TAKEN FOR PERFORMANCE OF THIS TASK AT THIS OPPORTUNITY.",,
11663562,A21N,EI-LRC AIRBUS A321-253NX,,,,72-00,2/27/2025,4/1/2025,240,1130687.0,NO1 ENG,362-020-052-0,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-27: 
 -MANDATORY: PERFORM LEAP-1A-72-00-0151 COMPONENT (SB) REV. 09. PARTNO : 362-020-052-0 / SERIALNO : HE232355.          RING,RETAINER-LPT STG 1.          POS: NO1 ENG. HIGHEST P/N : LEAP-1A33 / S/N : 599292. HIGHEST POS: NO1 ENG. . LOW PRESSURE TURBINE ROTOR AND STATOR MODULE (72-58-00) - INSPECTION O. F THE LOW PRESSURE TURBINE STAGE 1 INTERLOCK GAPS. REFERENCE: . . ACTION:. . 1. GAIN ACCESS TO A/C. . 2. ACCOMPLISH INTENT OF SB 72-00-0151 REV 9 . . 3. IF ANY FINDINGS ARE NOTED REPORT BACK FINDINGS VIA TAQ TO POWERPLANT.. . NOTE: CLEARLY RECORD ANY REDUCED INSPECTION INTERVAL ON THE WORK ORDER.. . 4. RETURN A/C BACK TO A SERVICEABLE CONDITION.","ACTIONS:
- 2025-04-01 MAINTENANCE DATA REVISION NUMBER :112.  . . #1 ENGINE  ESN: 599292  . . BORESCOPE INSPECTION CARRIED OUT ON #1 ENGINE LPT RETAINING RING IAW SB 72-00-0151 REV 9.  . FINDINGS: . - 11 CRACKS IN TOTAL. . - MINIMUM DISTANCE BETWEEN 2 CRACKS IS 2 BLADE HOOKS. . - RE-INSPECTION INTERVAL TO REMAIN AT 100FC.  . . INDEPENDENT INSPECTION CARRIED OUT ON INSTALLATION OF BORESCOPE PORT ""U"".
- 2025-04-01 1ST
- 2025-04-01 2ND",
11733274,A332,EI-DUO AIRBUS A330-202,,,,75-00,4/11/2025,,120,,NO1ENG,CF6-80E1A4B,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-11: 
 -PERFORM R330-75-0205 COMPONENT (REPEAT EO) REV. D. PARTNO : CF6-80E1A4B / SERIALNO : 811783.          POWER PLANT, CF6 A4/B POWER.          POS: NO1ENG. . LPTACC MANIFOLDS - INSPECT SPRING WASHERS FOR CONDITION. . REFERENCE: . INSPECT THE ENGINE LPTACC MANIFOLDS AS PER THE ATTACHED INSTRUCTION. SHEET R330-75-0205 ISSUE B.",,"PARTS:
- 2025-03-10 1801M95P07: WASHER, SPRING || ata_chapter: 72-00
- 2025-03-10 1810M35P01: WASHER || ata_chapter: 72-00
- 2025-03-10 1775M38P05: BUSHING || ata_chapter: 25-00
- 2025-03-10 1775M39P05: BUSHING || ata_chapter: 25-00"
11809382,A21N,EI-LRE AIRBUS A321-253NX,,,,31-36,4/14/2025,4/15/2025,45,948531.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-14: CHANGE PCMCIA DISKS
 -BACKGROUND. ============  . EI-LRE HAS FAILED TO DELIVER A NUMBER OF  FLIGHTS RECENTLY.. THE INTERNAL PCMCIA FDIMU DISKS SHOULD HAVE THIS DATA RECORDED ON IT.. . ACTION= ENG RQST - DO NOT DOWNLOAD DISK INTO DTU. . PLEASE REMOVE & KEEP SAFE AND INSERT NEW PCMCIA DISKS INTO FDIMU. . IAW AMM  31-36-00-000-001-A - REMOVAL OF THE PERSONAL COMPUTER MEMORY CARD (PCMCIA) OF THE FDIMU/DMU. AND. IAW AMM 31-36-00-400-001-A - INSTALLATION OF THE PERSONAL COMPUTER MEMORY CARD (PCMCIA) OF THE FDIMU/DMU. AND. . PLEASE KEEP USED DISK SAFE FOR COLLECTION AND DO NOT DOWNLOAD DISK INTO DTU. . (REQUESTED BY PAUL KEARNEY 25485)","ACTIONS:
- 2025-04-15 PCMCIA CARD CHANGED IAW AMM 31-36-00 REV.112. REMOVED CARD RETAINED AND STORED IN LINE OFFICE",
11606709,A333,G-EILA AIRBUS A330-302,,,,53-00,1/9/2025,1/13/2025,0,3623676.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-09: 
 -REF W/O 11600761 INSP HST TEMP FSATENER AT FRAME 66 REF CRAS/EBSR D0192547","ACTIONS:
- 2025-01-09 DDR RAISED TO REINSPECT HST WITHIN 10 FLIGHT CYCLES
- 2025-01-13 HST INSPECTION FOR INTEGRITY FOUND SATIS THIS CHECK",
11783833,A320,EI-DVH AIRBUS A320-214,,,,56-10,3/25/2025,3/26/2025,60,2763173.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-25: 
 -PLEASE INSERT ATTACHED  UPDATED EDITED ALD 572/573 INTO TECH LOG.. RESTORE AIRCRAFT TO NORMAL","ACTIONS:
- 2025-03-26 AS REQUESTED , UPDATED  ALD 572 / 573 INSERTED IN TO TECH LOG.",
11215335,A320,EI-DEO AIRBUS A320-214,,,,78-32,3/10/2025,,180,,NO2 RH,642-3802-523,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-10: 
 -CARRY OUT A GENERAL VISUAL INSPECTION OF THE THRUST REVERSER PER TASK CARD ZL-451-01-1.. . PERFORM ON PN: 642-3802-523, S/N: ROH 8036001 . INSTALLED AT: NO2 RH (HIGHEST POS: NO2 RH). PART DESCR.: THRUST REVERSER. . PLANNING NOTE: BOTH W/O AND ASSOCIATED TASK TO BE CERTIFIED",,
11240323,A332,EI-DAA AIRBUS A330-200,,,,34-00,1/8/2025,2/11/2025,120,5735006.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-08: 
 -PERFORM R330-34-2001 (REPEAT EO) REV. B. . NAVIGATION - AIR DATA PROBES - GENERAL VISUAL INSPECTION OF AIR DATA. PROBES AND CHECK OF AOA PROBES FOR SLUGGISHNESS. REFERENCE: . CARRY OUT ACCOMPLISHMENT INSTRUCTIONS OF AMM 34-11-1X PB601 AS PER ATTACHED INSTRUCTION SHEET R330-34-2001 REV. A.","ACTIONS:
- 2025-02-11 MAINTENANCE DATA REVISION NUMBER :111. CARRIED OUT ACCOMPLISHMENT INSTRUCTIONS OF AMM 34-11-1X PB601 AS PER ATTACHED INSTRUCTION SHEET R330-34-2001 REV. A.. CHECKED OK",
11616636,A333,EI-EIN AIRBUS A330-302,,,,75-00,2/10/2025,2/19/2025,60,1078403.0,NO1 ENG,CF6-80E1A4B,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-10: 
 -PERFORM R330-75-2004 COMPONENT (REPEAT EO) REV. A. PARTNO : CF6-80E1A4B / SERIALNO : 811843.          POWER PLANT, CF6 A4/B POWER.          POS: NO1 ENG. . VSV ACTUATOR ROD END LUBRICATION. . REFERENCE: . CARRY OUT ACCOMPLISHMENT INSTRUCTIONS AS PER ATTACHED ENGINEERING ORDER INSTRUCTION SHEET R330-75-2004 REV.A. . PLEASE REFER TO SB 75-0037 FOR CORRECT PROCEDURE ON HOW TO LUBRICATE THE VSV ACTUATOR SPHERICAL BEARING.","ACTIONS:
- 2025-02-19 MAINTENANCE DATA REVISION NUMBER : 111, REV DATE: JAN 2025. . . CARRIED OUT VSV ACTUATOR ROD END LUBRICATION ON ENGINE #1. . TASK CARRIED OUT AS PER ATTACHED ENGINEERING ORDER INSTRUCTION SHEET R330-75-2004 REV.A AND  SB 75-0037 ",
11819422,A320,EI-DEI AIRBUS A320-214,,,,May-00,4/22/2025,4/22/2025,0,3068343.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-22: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-04-22 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
7143049,A320,EI-DES AIRBUS A320-214,,,,52-21,1/23/2025,,60,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-23: 
 -PERFORM R320-52-2050 (REPEAT EO) REV. A. . OVERWING EXIT HANDLE ASSY GASKET - INSPECTION & REPLACEMENT IF. NECESSARY. REFERENCE: . CARRY OUT AN INSPECTION OF THE OVERWING EMERGENCY EXIT DOOR HANDLE. GASKET AND REPLACE IF NECESSARY IN ACCORDANCE WITH ATTACHED. INSTRUCTION SHEET R320-52-2050 REV A.",,"PARTS:
- 2024-10-01 132348-1: GASKET, OVERWING EXIT DOOR HANDLE || ata_chapter: 00-00"
11731240,A320,EI-DEH AIRBUS A320-214,,,,38-00,3/14/2025,3/27/2025,60,3251947.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-14: 
 -PERFORM R3XX-38-2001 (REPEAT EO) REV. A. . SAMPLE OF POTABLE WATER. . REFERENCE: . DUE TO REPEATS OF HIGH TVC/TVM WATER READINGS PLEASE REMOVE A SAMPLE OF POTABLE WATER FROM THE COLD TAP IN EACH GALLEY AND SEND FOR ANALYSIS IAW AER LINGUS COMPANY MANUAL PROCEDURES REFERENCE 01-02-030.     . . THE REFERENCED PROCEDURE MUST BE STRICTLY ADHERED TO FOR SUCCESSFUL ANALYSIS OF THE WATER SAMPLE.     . . NOTE 1: FILL CONTAINER UP TO 250ML  MARK (MIN).     . . NOTE 2: ENSURE ALL GALLEYS WITH A POTABLE WATER FAUCET HAVE SAMPLES TAKEN:  . . NOTE 3: SAMPLE TO BE TAKEN AND DELIVERED TO MAIN STORES BETWEEN MIDNIGHT AND EARLY MORNING ONLY FOR COLLECTION  BY LABORATORY. . . - A320 CEO: G1 AND G5  . - A320 NEO: G1 AND G4B  . - A321 NEO: G1, G4 AND G5  . - A330: G1, G3, G6 & G7     . . COMPANY PROCEDURES MANUAL REF: 01-02-030 IS AVAILABLE ON THE AER LINGUS TECHWEB.","ACTIONS:
- 2025-03-27 PERFORMED R3XX-38-2001 (REPEAT EO) REV. A",
11089753,A21N,EI-LRG AIRBUS A321-253NX,,,,25-45,3/8/2025,3/11/2025,120,934618.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-08: 
 -MANDATORY: PERFORM R320-25-2010 (REPEAT EO) REV. A. . LAVATORY AIR FILTER REPLACEMENT. . REFERENCE: . CARRY OUT REPLACEMENT OF THE LAVATORY AIR FILTERS IN ACCORDANCE WITH. ATTACHED INSTRUCTION SHEET R320-25-2010 REV A1.","ACTIONS:
- 2025-03-11 PERFROMED IAW INSTRUCTION SHEET R320-25-2010 REV A1.",
12213429,A320,EI-DVE AIRBUS A320-214,,,,May-00,5/28/2025,5/29/2025,0,2872123.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-28: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-05-29 RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11797544,A333,EI-EIL AIRBUS A330-302,,,,May-00,4/10/2025,4/11/2025,0,4269505.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-10: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-04-11 DAILY CHECK PERFORMED TO THE LATEST REVISION OF ALD 426",
11348478,A320,EI-DEL AIRBUS A320-214,,,,78-32,3/19/2025,,10,,,642-3802-523,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-19: THRUST RV-V-GROOVERING-783209-01-1-DVI-INSPECTION of FAN REVERSER RH(6
 -PERFORM ON PN:642-3802-523 SN:3675001 (FAN REVERSER RH). INSPECTION (THRUST RV-V-GROOVERING-783209-01-1-DVI). OW/783209-01-1-THR RV VGRVE RING-DVI. INSTALLED AT: . . DETAILED INSPECTION OF THRUST REVERSER V-GROOVE ADAPTER RING, PER AMTOSS: 78-32-00-220-811-B",,
11455232,A332,EI-DAA AIRBUS A330-200,,,,21-Dec,2/28/2025,5/9/2025,120,5766346.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-28: 
 -PERFORM R3XX-12-2001 (REPEAT EO) REV. A. . FLIGHT DECK CLEANING. . REFERENCE: . PLEASE CARRY OUT THE REQUIREMENTS OF EO R3XX-12-2001 REV A1","ACTIONS:
- 2025-05-09 PERFORM R3XX-12-2001 (REPEAT EO) REV. A CARRIED OUT",
11817261,A320,EI-DVE AIRBUS A320-214,,,,35-11,4/16/2025,4/16/2025,60,2847290.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-16: CREW OXYGEN BOTTLE REPLACEMENT
 -BACKGROUND: . OXYGEN BOTTLE INSTALLED IN FIN 5750HM WAS REMOVED SERVICEABLE IN ORDER TO BE RETURNED TO SUPPLIER REF. WO 11`816`732. THIS WORK ORDER IS RAISED TO INSTALL AN NEW OXYGEN BOTTLE. . . WORK STEP:. 1. PERFORM INSTALLATION OF OXYGEN BOTTLE PN: 891511-14 SN: ST324903 IN ACCORDANCE WITH AMM TASK 35-11-41-400-001-A. . . 2. RETURN THE AIRCRAFT TO SERVICEABLE CONDITION","ACTIONS:
- 2025-04-16 CREW OXYGEN BOTTLE REPLACEMENTCREW OXYGEN BOTTLE (5750HM) REPLACED IAW AMM 35-11-41-400-001-A REV 112, FOUND SATISFACTORY.. . REMOVED CREW OXYGEN BOTTLE PN: 891511-14 SN: ST324903 IN SERVICEABLE CONDITION IN ORDER TO BE RETURNED TO SUPPLIER REF. WO 11`816`732",
